file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,getNativeSchema/0,false,179,1,1,0,1,2,4,9,2,0,0,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,requireFetchingSchemaInfo/0,false,291,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,clone/0,false,278,4,4,0,4,3,6,11,1,1,0,6,3,3,1,1,0,0,0,0,1,0,1,0,0,0,9,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,initSchemaMap/0,false,66,3,0,0,0,1,2,5,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,"decode/2[java.nio.ByteBuffer,byte[]]",false,131,4,4,0,4,1,6,6,1,1,2,6,4,4,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,ensureSchemaInitialized/1[org.apache.pulsar.client.impl.schema.SchemaVersion],false,82,1,6,6,0,1,2,3,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,12,2,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,atSchemaVersion/1[byte[]],false,110,5,5,1,4,3,6,12,2,2,1,6,3,3,0,0,0,1,0,0,2,0,1,0,0,0,14,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,"adapt/2[java.lang.Object,byte[]]",false,295,4,4,2,2,3,6,10,2,1,2,6,2,1,0,0,0,0,1,0,1,0,1,0,0,0,19,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,unwrapInternalSchema/1[byte[]],false,325,3,2,0,2,1,3,4,1,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,"extractFromAvroSchema/2[org.apache.pulsar.client.impl.schema.SchemaInfo,boolean]",false,204,5,3,1,2,3,12,14,3,1,2,12,0,0,0,2,0,0,0,0,1,0,2,0,0,0,15,10,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,supportSchemaVersioning/0,false,106,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,generateSchema/1[org.apache.pulsar.client.impl.schema.SchemaInfo],false,188,4,5,2,3,4,4,12,3,1,1,4,2,1,0,0,0,0,0,0,1,0,1,0,0,0,13,10,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,getInternalSchema/0,false,310,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,"setSchema/2[org.apache.pulsar.client.impl.schema.SchemaVersion,org.apache.pulsar.client.impl.schema.Schema<?>]",false,74,2,3,3,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,"configureSchemaInfo/3[java.lang.String,java.lang.String,org.apache.pulsar.client.impl.schema.SchemaInfo]",false,165,3,8,6,2,2,6,9,0,1,3,6,2,2,0,1,0,0,4,0,3,0,1,0,0,0,11,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,"wrapPrimitiveObject/3[java.lang.Object,org.apache.pulsar.client.impl.schema.SchemaType,byte[]]",false,306,4,4,3,1,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,getSchema/1[org.apache.pulsar.client.impl.schema.SchemaInfo],false,225,23,24,4,20,22,25,49,19,3,1,25,1,0,0,0,0,0,2,0,3,1,1,0,0,0,17,9,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,getInternalSchema/1[byte[]],false,314,3,3,2,1,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,setSchema/1[org.apache.pulsar.client.impl.schema.Schema<?>],false,78,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,"decode/2[byte[],byte[]]",false,123,4,4,0,4,1,6,6,1,1,2,6,4,4,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,toString/0,false,379,2,0,0,0,3,10,11,2,1,0,10,0,0,1,0,0,0,6,0,1,0,1,0,0,0,8,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,setSchemaInfoProvider/1[org.apache.pulsar.client.impl.schema.SchemaInfoProvider],false,139,2,6,6,0,2,2,6,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,"validate/2[byte[],byte[]]",false,94,3,2,0,2,1,4,5,0,1,2,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,fetchSchemaIfNeeded/1[org.apache.pulsar.client.impl.schema.SchemaVersion],false,335,7,10,6,4,7,18,30,0,2,1,18,2,2,0,3,1,0,9,1,5,1,4,0,0,0,53,1,2,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,getSchemaVersion/1[byte[]],false,371,2,7,7,0,2,1,6,2,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,10,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,validate/1[byte[]],false,88,2,1,0,1,1,3,4,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,encode/1[org.apache.pulsar.client.impl.schema.GenericRecord],false,101,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,getSchemaInfo/0,false,147,1,0,0,0,2,3,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\AutoConsumeSchema.java,org.apache.pulsar.client.impl.schema.AutoConsumeSchema,getSchemaInfo/1[byte[]],false,154,4,4,3,1,2,4,7,2,1,1,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tests\integration\src\test\java\org\apache\pulsar\tests\integration\topologies\PulsarGeoCluster.java,org.apache.pulsar.tests.integration.topologies.PulsarGeoCluster,forSpec/1[org.apache.pulsar.tests.integration.topologies.PulsarClusterSpec[]],false,44,2,2,1,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tests\integration\src\test\java\org\apache\pulsar\tests\integration\topologies\PulsarGeoCluster.java,org.apache.pulsar.tests.integration.topologies.PulsarGeoCluster,stop/0,false,74,2,3,1,2,2,6,8,0,0,0,6,0,0,1,0,0,0,3,0,0,0,1,0,0,0,11,1,2,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tests\integration\src\test\java\org\apache\pulsar\tests\integration\topologies\PulsarGeoCluster.java,org.apache.pulsar.tests.integration.topologies.PulsarGeoCluster,start/0,false,61,2,3,1,2,2,6,8,0,0,0,6,0,0,1,0,0,0,3,0,0,0,1,0,0,0,11,1,2,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tests\integration\src\test\java\org\apache\pulsar\tests\integration\topologies\PulsarGeoCluster.java,org.apache.pulsar.tests.integration.topologies.PulsarGeoCluster,PulsarGeoCluster/1[org.apache.pulsar.tests.integration.topologies.PulsarClusterSpec[]],true,48,3,3,1,2,2,4,8,0,1,1,4,0,0,1,0,0,0,1,1,5,0,1,0,0,0,9,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\admin\impl\PersistentTopicsBase.java,org.apache.pulsar.broker.admin.impl.PersistentTopicsBase$Anonymous1,"updatePropertiesFailed/2[ManagedLedgerException,Object]",false,714,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\admin\impl\PersistentTopicsBase.java,org.apache.pulsar.broker.admin.impl.PersistentTopicsBase$Anonymous1,"updatePropertiesComplete/2[Map<String,String>,Object]",false,704,3,0,0,0,2,5,7,0,0,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\ReplicationTopicGcTest.java,org.apache.pulsar.broker.service.ReplicationTopicGcTest,setup/0,false,55,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\ReplicationTopicGcTest.java,org.apache.pulsar.broker.service.ReplicationTopicGcTest,topicTypes/0,false,66,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\ReplicationTopicGcTest.java,org.apache.pulsar.broker.service.ReplicationTopicGcTest,testRemoteClusterStillConsumeAfterCurrentClusterGc/1[org.apache.pulsar.broker.service.TopicType],false,135,7,0,0,0,5,49,46,0,9,1,49,0,0,0,3,0,0,6,5,9,1,1,0,0,2,45,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\ReplicationTopicGcTest.java,org.apache.pulsar.broker.service.ReplicationTopicGcTest,cleanup/0,false,61,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\ReplicationTopicGcTest.java,org.apache.pulsar.broker.service.ReplicationTopicGcTest,"setConfigDefaults/4[org.apache.pulsar.broker.service.ServiceConfiguration,java.lang.String,org.apache.pulsar.broker.service.LocalBookkeeperEnsemble,org.apache.pulsar.broker.service.ZookeeperServerTest]",false,74,3,0,0,0,1,8,10,0,0,4,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\ReplicationTopicGcTest.java,org.apache.pulsar.broker.service.ReplicationTopicGcTest,testTopicGC/1[org.apache.pulsar.broker.service.TopicType],false,86,4,0,0,0,3,34,29,0,5,1,34,0,0,0,2,0,0,3,6,5,2,1,0,0,1,25,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\protocol\schema\LatestVersion.java,org.apache.pulsar.common.protocol.schema.LatestVersion,bytes/0,false,28,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\admin\impl\PersistentTopicsBase.java,org.apache.pulsar.broker.admin.impl.PersistentTopicsBase$Anonymous3,"getInfoComplete/2[ManagedLedgerInfo,Object]",false,1504,2,0,0,0,1,3,6,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\admin\impl\PersistentTopicsBase.java,org.apache.pulsar.broker.admin.impl.PersistentTopicsBase$Anonymous3,"getInfoFailed/2[ManagedLedgerException,Object]",false,1511,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\extensions\manager\SplitManagerTest.java,org.apache.pulsar.broker.loadbalance.extensions.manager.SplitManagerTest,testSuccess/0,false,98,6,1,0,1,1,11,27,0,6,0,11,1,1,0,0,0,0,0,9,6,0,0,0,0,0,27,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\extensions\manager\SplitManagerTest.java,org.apache.pulsar.broker.loadbalance.extensions.manager.SplitManagerTest,testTimeout/0,false,72,5,1,0,1,2,12,19,0,6,0,12,1,1,0,0,1,0,0,3,6,0,1,0,0,0,26,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\extensions\manager\SplitManagerTest.java,org.apache.pulsar.broker.loadbalance.extensions.manager.SplitManagerTest,getinFlightUnloadRequests/1[org.apache.pulsar.broker.loadbalance.extensions.manager.SplitManager],false,199,1,4,4,0,1,1,4,1,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,13,2,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\extensions\manager\SplitManagerTest.java,org.apache.pulsar.broker.loadbalance.extensions.manager.SplitManagerTest,testFailedStage/0,false,147,6,1,0,1,2,14,21,0,6,0,14,1,1,0,0,1,0,2,3,6,0,1,0,0,0,31,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\extensions\manager\SplitManagerTest.java,org.apache.pulsar.broker.loadbalance.extensions.manager.SplitManagerTest,testClose/0,false,178,5,1,0,1,2,10,16,0,4,0,10,1,1,0,0,1,0,0,3,4,0,1,0,0,0,25,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\extensions\manager\SplitManagerTest.java,org.apache.pulsar.broker.loadbalance.extensions.manager.SplitManagerTest,testEventPubFutureHasException/0,false,50,4,0,0,0,2,12,17,0,5,0,12,0,0,0,0,1,0,2,1,5,0,1,0,0,0,22,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\admin\impl\PersistentTopicsBase.java,org.apache.pulsar.broker.admin.impl.PersistentTopicsBase$Anonymous2,"updatePropertiesFailed/2[ManagedLedgerException,Object]",false,773,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\admin\impl\PersistentTopicsBase.java,org.apache.pulsar.broker.admin.impl.PersistentTopicsBase$Anonymous2,"updatePropertiesComplete/2[Map<String,String>,Object]",false,768,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\buffer\impl\InMemTransactionBuffer.java,org.apache.pulsar.broker.transaction.buffer.impl.InMemTransactionBuffer$TxnBuffer,status/0,false,76,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\buffer\impl\InMemTransactionBuffer.java,org.apache.pulsar.broker.transaction.buffer.impl.InMemTransactionBuffer$TxnBuffer,committedAtEntryId/0,false,98,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\buffer\impl\InMemTransactionBuffer.java,org.apache.pulsar.broker.transaction.buffer.impl.InMemTransactionBuffer$TxnBuffer,numMessageInTxn/0,false,88,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\buffer\impl\InMemTransactionBuffer.java,org.apache.pulsar.broker.transaction.buffer.impl.InMemTransactionBuffer$TxnBuffer,"appendEntry/3[long,org.apache.pulsar.broker.transaction.buffer.impl.Position,int]",false,113,1,0,0,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\buffer\impl\InMemTransactionBuffer.java,org.apache.pulsar.broker.transaction.buffer.impl.InMemTransactionBuffer$TxnBuffer,abortTxn/0,false,133,2,1,0,1,2,3,8,2,0,0,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\buffer\impl\InMemTransactionBuffer.java,org.apache.pulsar.broker.transaction.buffer.impl.InMemTransactionBuffer$TxnBuffer,abort/0,false,141,2,3,2,1,2,0,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,32,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\buffer\impl\InMemTransactionBuffer.java,org.apache.pulsar.broker.transaction.buffer.impl.InMemTransactionBuffer$TxnBuffer,close/0,false,163,0,1,1,0,1,3,9,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\buffer\impl\InMemTransactionBuffer.java,org.apache.pulsar.broker.transaction.buffer.impl.InMemTransactionBuffer$TxnBuffer,TxnBuffer/1[org.apache.pulsar.broker.transaction.buffer.impl.TxnID],true,64,1,1,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\buffer\impl\InMemTransactionBuffer.java,org.apache.pulsar.broker.transaction.buffer.impl.InMemTransactionBuffer$TxnBuffer,"commitTxn/2[long,long]",false,124,2,1,0,1,2,3,8,2,0,2,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,7,1,0,false
