file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\transaction\buffer\TransactionBufferClientTest.java,org.apache.pulsar.broker.transaction.buffer.TransactionBufferClientTest$Anonymous2,anonymous,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin-api\src\main\java\org\apache\pulsar\common\stats\AllocatorStats.java,org.apache.pulsar.common.stats.AllocatorStats$PoolSubpageStats,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\worker\src\main\java\org\apache\pulsar\functions\worker\rest\api\v3\SinkApiV3Resource.java,org.apache.pulsar.functions.worker.rest.api.v3.SinkApiV3Resource,class,5,6,1,5,0,3,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\admin\v3\Sinks.java,org.apache.pulsar.broker.admin.v3.Sinks,class,5,5,0,5,0,4,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\test\java\org\apache\pulsar\admin\cli\TestCmdPackages.java,org.apache.pulsar.admin.cli.TestCmdPackages,class,7,8,1,7,14,1,0,31,0,0.43589744,0.0,0.0,13,2,12,1,0,0,12,0,0,0,3,0,0,3,0,0,0,0,14,84,2,1,0,0,1,56,31,27,1,27,1,0,0,1,55,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\impl\PatternTopicsConsumerImplTest.java,org.apache.pulsar.client.impl.PatternTopicsConsumerImplTest,class,23,24,1,23,63,2,0,114,98,0.5,0.0,0.0,25,0,23,2,0,0,23,0,0,0,2,1,0,2,0,0,2,0,38,746,5,16,8,8,90,209,155,214,111,213,2,1,0,27,181,1,22
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\util\collections\ConcurrentBitSetRecyclable.java,org.apache.pulsar.common.util.collections.ConcurrentBitSetRecyclable,class,5,7,2,5,4,3,0,4,2,0.6666667,0.0,0.0,4,2,3,1,0,0,3,0,0,0,3,2,0,3,0,0,3,0,0,26,2,0,0,0,0,0,1,4,0,4,0,1,0,0,31,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\io\PulsarSinkE2ETest.java,org.apache.pulsar.io.PulsarSinkE2ETest$ByteBufferSink,innerclass,2,2,0,2,3,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\extensions\filter\BrokerIsolationPoliciesFilterTest.java,org.apache.pulsar.broker.loadbalance.extensions.filter.BrokerIsolationPoliciesFilterTest$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\LedgerOffloader.java,org.apache.bookkeeper.mledger.LedgerOffloader$OffloadResult,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,4,0,0,0,4,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,6,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\loadbalance\impl\UniformLoadShedder.java,org.apache.pulsar.broker.loadbalance.impl.UniformLoadShedder,class,13,14,1,13,26,1,0,43,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,1,0,2,0,0,2,0,0,104,5,0,2,0,8,10,12,33,14,47,5,0,0,11,107,1,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\buffer\impl\TopicTransactionBuffer.java,org.apache.pulsar.broker.transaction.buffer.impl.TopicTransactionBuffer$MaxReadPositionCallBack,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTenants.java,org.apache.pulsar.admin.cli.CmdTenants,class,10,14,4,10,1,9,2,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,7,0,0,0,0,0,0,6,0,13,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\loadbalance\extensions\channel\ServiceUnitState.java,org.apache.pulsar.broker.loadbalance.extensions.channel.ServiceUnitState,enum,2,11,9,2,5,1,0,7,1,0.5555556,0.0,0.0,3,3,3,0,0,0,3,0,0,0,3,3,0,3,0,0,3,0,17,15,3,0,2,0,1,0,0,4,0,4,0,0,1,0,41,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\generic\MultiVersionGenericAvroReader.java,org.apache.pulsar.client.impl.schema.generic.MultiVersionGenericAvroReader,class,11,12,1,11,4,4,0,12,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,1,0,0,7,0,3,0,3,1,0,0,0,28,1,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\tools\LoadReportCommand.java,org.apache.pulsar.broker.tools.LoadReportCommand,class,11,13,2,11,4,1,0,10,0,0.25,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,2,47,1,0,0,2,0,21,2,6,6,6,2,0,0,0,43,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\BookKeeperClientFactoryImplTest.java,org.apache.pulsar.broker.BookKeeperClientFactoryImplTest,class,12,12,0,12,15,1,0,40,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,204,0,0,0,3,0,35,14,45,2,42,2,0,0,0,103,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\schema\SchemaRegistryServiceImpl.java,org.apache.pulsar.broker.service.schema.SchemaRegistryServiceImpl,class,30,33,3,30,99,1,0,126,209,0.762963,0.0,0.0,27,2,16,9,0,2,18,0,0,0,5,1,0,5,0,0,4,0,18,479,56,5,37,2,6,47,10,50,10,84,4,0,1,31,143,1,16
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\admin\v3\Source.java,org.apache.pulsar.broker.admin.v3.Source,class,5,5,0,5,0,4,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\PulsarBrokerStarter.java,org.apache.pulsar.PulsarBrokerStarter$BrokerStarter,innerclass,15,15,0,15,35,1,0,42,0,0.6666666,0.0,0.0,6,0,4,0,0,2,6,0,0,0,11,0,0,11,0,0,1,0,9,157,5,0,11,1,1,24,3,26,3,18,2,0,0,1,92,12,10
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\stats\OpenTelemetryProducerStatsTest.java,org.apache.pulsar.broker.stats.OpenTelemetryProducerStatsTest,class,7,7,0,7,5,2,0,22,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,26,0,1,0,0,0,7,4,7,0,9,1,0,0,2,45,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdNamespaces.java,org.apache.pulsar.admin.cli.CmdNamespaces$GetAllowedClusters,innerclass,3,3,0,3,1,2,0,5,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,0,3,0,1,0,2,0,0,0,0,19,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\extensions\strategy\CustomBrokerSelectionStrategyTest.java,org.apache.pulsar.broker.loadbalance.extensions.strategy.CustomBrokerSelectionStrategyTest$CustomExtensibleLoadManager,innerclass,2,2,0,2,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,1,9,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\transaction\pendingack\impl\MetadataPendingAckStoreTest.java,org.apache.pulsar.broker.transaction.pendingack.impl.MetadataPendingAckStoreTest$Anonymous1,anonymous,2,2,0,2,3,1,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\OffloadedLedgerMetadata.java,org.apache.bookkeeper.mledger.OffloadedLedgerMetadata,class,3,4,1,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,17,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\stats\prometheus\NamespaceStatsAggregator.java,org.apache.pulsar.broker.stats.prometheus.NamespaceStatsAggregator$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\stats\prometheus\NamespaceStatsAggregator.java,org.apache.pulsar.broker.stats.prometheus.NamespaceStatsAggregator$Anonymous2,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\stats\prometheus\NamespaceStatsAggregator.java,org.apache.pulsar.broker.stats.prometheus.NamespaceStatsAggregator$Anonymous3,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-v5\src\test\java\org\apache\pulsar\client\impl\v5\CheckpointV5Test.java,org.apache.pulsar.client.impl.v5.CheckpointV5Test,class,7,8,1,7,10,1,0,19,45,0.0,0.0,0.0,10,1,9,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,49,1,0,0,0,0,2,39,12,1,12,0,0,0,4,54,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\PersistentTopicE2ETest.java,org.apache.pulsar.broker.service.PersistentTopicE2ETest$Foo,innerclass,3,3,0,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,10,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerOfflineBacklog.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerOfflineBacklog,class,12,14,2,12,14,1,0,15,4,0.6,0.0,0.0,4,0,3,1,0,0,3,0,0,0,5,1,0,5,0,0,5,0,0,57,4,1,4,0,1,1,12,23,4,16,2,0,0,0,52,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\admin\v3\Sink.java,org.apache.pulsar.broker.admin.v3.Sink,class,5,5,0,5,0,4,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\MessageCrypto.java,org.apache.pulsar.client.api.MessageCrypto,interface,5,9,4,5,5,1,0,0,10,1.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,62,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\writer\JacksonJsonWriter.java,org.apache.pulsar.client.impl.schema.writer.JacksonJsonWriter,class,5,6,1,5,3,1,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,1,0,0,0,1,0,1,1,0,0,0,18,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tests\docker-images\java-test-functions\src\main\java\org\apache\pulsar\tests\integration\io\TestPropertySource.java,org.apache.pulsar.tests.integration.io.TestPropertySource,class,2,2,0,2,3,1,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\test\java\org\apache\pulsar\functions\source\TopicSchemaTest.java,org.apache.pulsar.functions.source.TopicSchemaTest$DummyClass,innerclass,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-transaction\coordinator\src\main\java\org\apache\pulsar\transaction\coordinator\exceptions\CoordinatorException.java,org.apache.pulsar.transaction.coordinator.exceptions.CoordinatorException$TransactionMetadataStoreStateException,innerclass,3,3,0,3,2,4,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,4,1,1,1,1,0,0,0,0,35,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\SimpleProducerConsumerTest.java,org.apache.pulsar.client.api.SimpleProducerConsumerTest$6EncKeyReader,innerclass,2,2,0,2,6,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,8,35,4,0,0,2,0,8,0,3,6,3,2,0,0,0,32,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api-v5\src\main\java\org\apache\pulsar\client\api\v5\StreamConsumer.java,org.apache.pulsar.client.api.v5.StreamConsumer,interface,6,11,5,6,10,1,0,0,45,0.0,0.0,0.0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\windowing\WindowUtils.java,org.apache.pulsar.functions.windowing.WindowUtils,class,0,2,2,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\tls\InetAddressUtils.java,org.apache.pulsar.common.tls.InetAddressUtils,class,1,3,2,1,9,1,0,7,7,0.69047624,0.0,0.0,6,5,5,1,0,0,5,0,0,0,7,7,0,7,0,0,7,0,6,32,5,1,1,0,0,11,3,9,4,9,2,0,0,0,62,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\resourcegroup\ResourceUsageTransportManager.java,org.apache.pulsar.broker.resourcegroup.ResourceUsageTransportManager$ResourceUsageDisabledTransportManager,innerclass,3,3,0,3,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools-test\src\test\java\org\apache\pulsar\admin\cli\CmdFunctionsTest.java,org.apache.pulsar.admin.cli.CmdFunctionsTest,class,24,25,1,24,40,1,0,69,0,0.7587501,0.0,0.0,40,0,40,0,0,0,40,0,0,0,20,17,0,20,0,0,17,0,19,374,0,0,0,0,1,366,70,85,10,85,0,0,1,1,151,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\DefaultMetadataStoreBatchStrategy.java,org.apache.pulsar.metadata.impl.batching.DefaultMetadataStoreBatchStrategy,class,4,5,1,4,9,1,0,8,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,38,1,1,2,0,0,0,1,7,0,6,2,0,0,0,33,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerFactoryImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerFactoryImpl$Anonymous8$Anonymous9$Anonymous10,anonymous,8,8,0,8,7,1,0,23,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,0,0,0,0,4,19,0,6,2,0,0,0,21,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\AutomaticOffloadTriggerController.java,org.apache.bookkeeper.mledger.impl.AutomaticOffloadTriggerController,class,0,2,2,0,14,1,0,2,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,4,3,0,4,0,0,4,0,0,48,6,2,0,0,0,2,3,6,2,6,3,0,0,0,56,16,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\resourcegroup\ResourceUsagePublisher.java,org.apache.pulsar.broker.resourcegroup.ResourceUsagePublisher,interface,1,7,6,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTopicPolicies.java,org.apache.pulsar.admin.cli.CmdTopicPolicies$SetEntryFiltersPerTopic,innerclass,6,6,0,6,1,2,0,3,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,11,0,3,1,4,0,0,0,0,37,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\util\netty\ChannelFutures.java,org.apache.pulsar.common.util.netty.ChannelFutures,class,3,3,0,3,6,1,0,8,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,1,0,0,2,0,1,0,1,3,0,0,1,33,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\stats\metrics\AbstractMetrics.java,org.apache.pulsar.broker.stats.metrics.AbstractMetrics,class,8,12,4,8,28,1,3,21,124,0.9411764,0.0,0.0,17,0,0,0,15,2,19,1,0,0,5,4,0,0,5,0,5,0,1,131,10,4,1,0,0,7,10,20,4,18,2,0,1,3,104,1024,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\PulsarAdminImpl.java,org.apache.pulsar.client.admin.internal.PulsarAdminImpl,class,65,70,5,65,42,1,0,39,491,0.935484,0.0,0.0,35,1,33,1,0,1,34,0,0,0,31,1,1,28,2,0,30,0,7,199,29,0,4,1,0,7,2,39,0,38,1,0,0,0,173,1,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdNamespaces.java,org.apache.pulsar.admin.cli.CmdNamespaces$GetDeduplication,innerclass,3,3,0,3,1,2,0,5,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,0,3,0,1,0,2,0,0,0,0,16,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\web\WebExecutorThreadPoolStats.java,org.apache.pulsar.broker.web.WebExecutorThreadPoolStats$LimitType,enum,2,2,0,2,0,1,0,3,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\ProducerCache.java,org.apache.pulsar.functions.instance.ProducerCache,class,15,23,8,15,17,1,0,42,0,0.54761904,0.0,0.0,6,0,5,0,0,1,6,0,0,0,7,3,0,6,0,1,7,0,7,90,6,0,1,2,0,25,3,13,3,22,3,0,1,7,76,1,7
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\MetaStoreImpl.java,org.apache.bookkeeper.mledger.impl.MetaStoreImpl,class,26,32,6,26,60,1,0,99,84,0.78749996,0.0,0.0,24,2,19,5,0,0,19,0,0,0,10,5,0,10,0,0,10,0,8,412,36,2,11,10,0,53,10,69,15,81,6,1,0,27,139,1,16
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\semaphore\AsyncDualMemoryLimiterImpl.java,org.apache.pulsar.common.semaphore.AsyncDualMemoryLimiterImpl,class,10,13,3,10,16,1,0,12,56,0.7708333,0.0,0.0,12,1,7,2,2,1,10,0,0,0,4,0,0,4,0,0,4,0,2,82,6,0,0,0,0,3,0,7,1,9,1,0,1,2,95,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api-v5\src\main\java\org\apache\pulsar\client\api\v5\auth\PrivateKeyProvider.java,org.apache.pulsar.client.api.v5.auth.PrivateKeyProvider,interface,1,5,4,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdFunctionWorker.java,org.apache.pulsar.admin.cli.CmdFunctionWorker$GetCluster,innerclass,2,2,0,2,1,3,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0
