App,Tag,FilePath,RelativeFilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\uncommitted\UncommittedTableDataTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/uncommitted/UncommittedTableDataTest.java,UncommittedTableDataTest.java,MockDataFile,33,41,207,17,17,0,true,false,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\PaxosStateTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/PaxosStateTest.java,PaxosStateTest.java,PaxosStateTest,40,8,42,3,2,1,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\ProtocolBetaVersionTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/ProtocolBetaVersionTest.java,ProtocolBetaVersionTest.java,ProtocolBetaVersionTest,13,4,14,2,2,0,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\QueryPagerTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/QueryPagerTest.java,QueryPagerTest.java,QueryPagerTest,46,31,166,8,8,0,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\AbstractReadResponseTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/AbstractReadResponseTest.java,AbstractReadResponseTest.java,AbstractReadResponseTest,58,24,51,0,0,0,true,true,false,false,false,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\DataResolverTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/DataResolverTest.java,DataResolverTest.java,TestableDataResolver,66,50,541,33,32,1,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\DigestResolverTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/DigestResolverTest.java,DigestResolverTest.java,DigestResolverTest,18,11,71,6,6,0,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\range\RangeCommandIteratorTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/range/RangeCommandIteratorTest.java,RangeCommandIteratorTest.java,RangeCommandIteratorTest,25,7,54,3,3,0,true,true,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\range\RangeCommandsTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/range/RangeCommandsTest.java,RangeCommandsTest.java,MockedIndex,23,22,66,4,2,2,true,false,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\reads\range\ReplicaPlanIteratorTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/reads/range/ReplicaPlanIteratorTest.java,ReplicaPlanIteratorTest.java,ReplicaPlanIteratorTest,20,14,64,7,5,2,true,true,false,false,true,false,false,false,false,false
